品牌=["Ikarao"],报告范围=["每月"],选择年份=["2025"],选择月份=["8 月"]
搜索查询,搜索查询得分,搜索查询量,曝光：曝光总量,"曝光: 曝光品牌数量","曝光: 品牌曝光占比 %",点击量：总次数,"点击量：点击率 %",点击量：点击的品牌数,"点击量：品牌点击占比 %","点击量：价格(中位数)",点击量：品牌售价（中位数）,点击量：当日达配送速度,"点击量：1 天配送速度",点击：2天配送速度,购物车添加：总数,"加入购物车：加购率%",加入购物车：涉及品牌数,"购物车添加：品牌份额 %",加入购物车：售价（中位数）,购物车添加：品牌价格（中位数）,购物车添加：当日达配送速度,"加入购物车：1 天配送速度","购物车添加：2 天配送速度",购买：下单总数,"下单成交：成交转化率%",购买次数：品牌数量,"购买次数：品牌份额 %",购买次数：价格（中位数）,购买次数：品牌价格（中位数）,下单成交：当日达配送速度,"下单成交：1 天配送速度",下单：2天配送速度,报告日期
"karaoke speaker portable","448","39","796","39","4.9","9","23.08","1","11.11","96.76","359.99","0","4","4","2","5.13","1","50.0","59.49","359.99","0","2","0","1","2.56","1","100.0","359.99","359.99","0","1","0","2025-08-31"
"kids karaoke machine","78","13108","306965","3452","1.12","5453","41.6","30","0.55","19.99","159.99","691","2683","1216","1880","14.34","5","0.27","19.97","159.99","279","909","425","553","4.22","0","0.0","19.97",,"115","281","108","2025-08-31"
"smart karaoke machine for adults with lyrics display","440","5","183","47","25.68","2","40.0","1","50.0","349.99","349.99","0","0","1","1","20.0","1","100.0","349.99","349.99","0","0","1","1","20.0","1","100.0","349.99","349.99","0","0","1","2025-08-31"
"ikarao break x1","16","401","10437","6011","57.59","196","48.88","191","97.45","594.99","594.99","4","64","69","23","5.74","22","95.65","594.99","594.99","0","10","6","8","2.0","8","100.0","594.99","594.99","0","4","2","2025-08-31"
"portable karaoke machine with 2 wireless microphones","41","2526","63564","4951","7.79","1183","46.83","52","4.4","21.99","249.99","196","580","247","462","18.29","10","2.16","21.99","246.47","101","218","98","78","3.09","2","2.56","21.99","249.99","21","40","8","2025-08-31"
"ikaroo","186","26","471","204","43.31","11","42.31","11","100.0","249.99","249.99","1","5","4","4","15.38","4","100.0","249.99","249.99","0","3","1","1","3.85","1","100.0","249.99","249.99","0","1","0","2025-08-31"
"karaoke machine for adults can pick any song","360","21","573","64","11.17","9","42.86","4","44.44","149.99","249.99","3","3","2","1","4.76","1","100.0","249.99","249.99","1","0","0","1","4.76","1","100.0","249.99","249.99","1","0","0","2025-08-31"
"karaoke machine for adults with display","235","26","526","156","29.66","11","42.31","5","45.45","159.99","159.99","0","4","5","4","15.38","3","75.0","193.38","246.47","0","1","2","2","7.69","1","50.0","193.38","246.47","0","0","1","2025-08-31"
"ikarao shell s2","17","244","6123","3364","54.94","138","56.56","133","96.38","249.99","249.99","9","66","30","28","11.48","28","100.0","246.47","246.47","3","17","4","12","4.92","12","100.0","246.47","246.47","1","8","2","2025-08-31"
"karaoke machine for adults professional","563","107","2351","549","23.35","34","31.78","10","29.41","249.99","349.99","1","10","9","4","3.74","0","0.0","229.99",,"0","1","3","0","0.0","0",,,,"0","0","0","2025-08-31"
"karaoke machine for kids 8-12","228","1447","38756","813","2.1","557","38.49","3","0.54","29.99","159.98","64","289","136","193","13.34","1","0.52","25.49","159.98","25","96","46","58","4.01","1","1.72","20.99","159.98","8","29","16","2025-08-31"
"caraoke","192","162","3467","649","18.72","30","18.52","10","33.33","64.97","246.47","4","13","5","8","4.94","2","25.0","40.49","159.98","1","6","1","2","1.23","1","50.0","16.85","159.99","0","1","1","2025-08-31"
"karaoke at home","227","134","3193","490","15.35","54","40.3","5","9.26","59.49","246.47","4","30","13","10","7.46","2","20.0","59.49","246.47","1","6","3","5","3.73","1","20.0","53.53","246.47","1","3","1","2025-08-31"
"karaoke machine tonor","986","21","832","63","7.57","10","47.62","3","30.0","219.99","249.99","0","1","6","2","9.52","1","50.0","209.98","359.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-08-31"
"bluetooth karaoke machines","652","121","2956","319","10.79","58","47.93","5","8.62","59.99","349.99","8","27","15","18","14.88","1","5.56","40.49","159.98","1","12","4","2","1.65","0","0.0","40.49",,"0","1","1","2025-08-31"
"kaeaoke machine","531","1","20","3","15.0","1","100.0","1","100.0","349.99","349.99","0","0","1","1","100.0","1","100.0","349.99","349.99","0","0","1","1","100.0","1","100.0","349.99","349.99","0","0","1","2025-08-31"
"karoke madhine wothyrics","319","2","42","20","47.62","2","100.0","2","100.0","159.98","159.98","1","1","0","2","100.0","2","100.0","159.98","159.98","1","1","0","1","50.0","1","100.0","159.98","159.98","0","1","0","2025-08-31"
"speaker with microphone for events","876","2887","77905","430","0.55","1124","38.93","2","0.18","123.0","249.99","77","389","296","253","8.76","0","0.0","89.99",,"19","100","74","59","2.04","0","0.0","106.16",,"9","26","16","2025-08-31"
"jbl partybox 710","571","14756","295246","787","0.27","5735","38.87","3","0.05","879.95","349.99","37","903","1360","466","3.16","0","0.0","849.95",,"8","105","111","34","0.23","0","0.0","569.95",,"4","14","5","2025-08-31"
"karaoke machine jyx","390","130","2981","107","3.59","64","49.23","1","1.56","99.99","349.99","1","27","16","8","6.15","1","12.5","59.99","349.99","1","5","1","3","2.31","1","33.33","59.99","349.99","0","2","1","2025-08-31"
"amazing karaoke machine","269","58","1276","351","27.51","16","27.59","6","37.5","148.19","249.99","1","5","9","2","3.45","1","50.0","119.99","249.99","0","1","1","1","1.72","1","100.0","249.99","249.99","0","1","0","2025-08-31"
"karaoke system for tv","622","194","5044","659","13.07","70","36.08","4","5.71","119.99","349.99","2","23","16","8","4.12","0","0.0","77.99",,"0","4","2","4","2.06","0","0.0","69.99",,"0","2","0","2025-08-31"
"kid karaoke machine","555","1544","39675","537","1.35","599","38.8","4","0.67","20.89","159.98","65","315","135","203","13.15","1","0.49","19.97","159.98","23","106","48","60","3.89","0","0.0","18.02",,"11","35","9","2025-08-31"
"karaoke with screen display","525","43","1215","230","18.93","13","30.23","7","53.85","159.99","159.99","1","8","2","3","6.98","2","66.67","159.98","159.98","0","3","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"karaoke machine big","926","136","3687","359","9.74","46","33.82","3","6.52","139.99","349.99","1","13","17","7","5.15","0","0.0","119.99",,"0","2","3","2","1.47","0","0.0","119.99",,"0","0","1","2025-08-31"
"karaoke machine using youtube","594","49","1121","375","33.45","20","40.82","6","30.0","80.72","159.99","2","12","4","1","2.04","1","100.0","159.99","159.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-08-31"
"mini karaoke machine with lyrics display","980","41","933","141","15.11","15","36.59","1","6.67","40.49","159.98","1","3","10","4","9.76","1","25.0","53.53","159.98","0","1","2","0","0.0","0",,,,"0","0","0","2025-08-31"
"karaoke lyrics","707","83","2291","376","16.41","24","28.92","1","4.17","29.99","246.47","5","7","2","7","8.43","1","14.29","45.49","246.47","1","1","1","1","1.2","0","0.0","19.99",,"0","0","0","2025-08-31"
"karaoke para adultos","821","101","2101","331","15.75","37","36.63","6","16.22","99.99","159.99","3","6","8","5","4.95","0","0.0","64.97",,"0","1","2","2","1.98","0","0.0","29.99",,"0","1","0","2025-08-31"
"singtronic karaoke system","262","474","10823","1092","10.09","181","38.19","6","3.31","799.0","349.99","1","10","32","16","3.38","1","6.25","799.0","349.99","0","3","3","4","0.84","0","0.0","241.99",,"0","2","0","2025-08-31"
"karoke","56","1385","38399","4512","11.75","521","37.62","36","6.91","53.53","246.47","75","236","102","158","11.41","6","3.8","44.99","246.47","31","78","29","38","2.74","1","2.63","53.53","359.99","16","15","6","2025-08-31"
"magic mic karaoke","197","978","22582","1557","6.89","312","31.9","10","3.21","129.97","159.99","27","115","69","38","3.89","1","2.63","53.53","159.98","6","14","9","7","0.72","0","0.0","53.99",,"1","3","2","2025-08-31"
"lareoke with sonh words","456","6","114","30","26.32","2","33.33","1","50.0","64.97","159.99","0","0","2","1","16.67","1","100.0","159.99","159.99","0","0","1","1","16.67","1","100.0","159.99","159.99","0","0","1","2025-08-31"
"equipo de sonido","810","5894","118821","492","0.41","1601","27.16","2","0.12","169.99","279.98","17","133","200","82","1.39","0","0.0","129.97",,"1","12","11","2","0.03","0","0.0","54.98",,"0","1","0","2025-08-31"
"karaoke machine with words","198","127","3391","632","18.64","63","49.61","14","22.22","64.99","159.99","9","25","18","11","8.66","4","36.36","64.99","159.98","1","6","3","1","0.79","0","0.0","53.53",,"0","1","0","2025-08-31"
"jbl speaker karaoke","741","416","8487","265","3.12","178","42.79","3","1.69","349.95","349.99","3","28","56","22","5.29","1","4.55","279.95","349.99","1","3","5","2","0.48","0","0.0","279.95",,"0","0","0","2025-08-31"
"new ikarao shell s3 portable karaoke machine","485","1","20","12","60.0","1","100.0","1","100.0","159.98","159.98","1","0","0","1","100.0","1","100.0","159.98","159.98","1","0","0","1","100.0","1","100.0","159.98","159.98","1","0","0","2025-08-31"
"real karaoke machine","734","51","1176","196","16.67","21","41.18","5","23.81","159.98","349.99","0","10","7","4","7.84","1","25.0","49.99","349.99","0","2","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"voice changing karaoke machine","758","111","2852","252","8.84","45","40.54","3","6.67","21.99","159.99","11","21","9","13","11.71","1","7.69","19.69","159.99","1","5","5","5","4.5","0","0.0","18.02",,"0","2","2","2025-08-31"
"ikarao karaoke machine s2","445","3","100","43","43.0","1","33.33","1","100.0","249.99","249.99","0","0","1","1","33.33","1","100.0","249.99","249.99","0","0","1","1","33.33","1","100.0","249.99","249.99","0","0","1","2025-08-31"
"karaoke machine with app","842","51","1368","275","20.1","18","35.29","7","38.89","119.99","159.99","0","6","1","3","5.88","0","0.0","25.49",,"0","3","0","1","1.96","0","0.0","99.99",,"0","1","0","2025-08-31"
"vegue karaoke machine","660","257","6363","744","11.69","83","32.3","0","0.0","199.99",,"2","19","24","13","5.06","0","0.0","118.99",,"0","2","5","2","0.78","0","0.0","49.99",,"0","0","1","2025-08-31"
"home karaoke machine|for 45-54 age group | for 55-64 age group | for 65+ age group","688","77","1501","257","17.12","16","20.78","5","31.25","129.97","299.99","0","4","5","2","2.6","1","50.0","298.0","349.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-08-31"
"karaoke+machine+with+screen+lyrics+ display+and+wireless+microphone connect to tv","506","1","21","7","33.33","1","100.0","1","100.0","159.98","159.98","0","1","0","1","100.0","1","100.0","159.98","159.98","0","1","0","1","100.0","1","100.0","159.98","159.98","0","1","0","2025-08-31"
"bocina con microfono inalambrico","751","2549","57003","440","0.77","904","35.46","5","0.55","59.99","349.99","68","274","181","158","6.2","0","0.0","54.99",,"14","50","35","16","0.63","0","0.0","53.53",,"4","6","2","2025-08-31"
"kataoke","196","109","2228","453","20.33","41","37.61","7","17.07","74.99","246.47","9","12","13","12","11.01","3","25.0","64.97","249.99","8","2","1","5","4.59","1","20.0","64.97","246.47","4","0","1","2025-08-31"
"karaoke machine with built in autotune","201","112","2831","694","24.51","45","40.18","13","28.89","159.98","159.99","7","13","12","11","9.82","1","9.09","199.99","249.99","2","0","2","2","1.79","1","50.0","129.97","249.99","2","0","0","2025-08-31"
"karaoke usa","677","221","5590","605","10.82","88","39.82","3","3.41","175.77","246.47","3","11","11","10","4.52","0","0.0","179.99",,"0","3","3","3","1.36","0","0.0","59.49",,"0","2","1","2025-08-31"
"videoke machine with wireless microphone","101","768","17086","1834","10.73","248","32.29","30","12.1","79.98","249.99","18","68","54","33","4.3","4","12.12","64.97","249.99","5","7","6","7","0.91","1","14.29","64.97","349.99","1","1","2","2025-08-31"
"auto tune karaoke","840","62","1427","276","19.34","25","40.32","7","28.0","139.99","279.98","2","11","5","4","6.45","0","0.0","123.49",,"1","2","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"singing machine karaoke with screen","353","23","666","118","17.72","11","47.83","3","27.27","74.99","159.99","0","5","3","2","8.7","1","50.0","74.99","246.47","0","1","1","2","8.7","1","50.0","74.99","246.47","0","1","1","2025-08-31"
"dolphin karaoke machine","367","319","7802","757","9.7","137","42.95","4","2.92","378.69","246.47","0","10","19","12","3.76","1","8.33","369.99","349.99","0","3","2","1","0.31","0","0.0","409.0",,"0","0","0","2025-08-31"
"karoake machine for adults","383","9","220","42","19.09","4","44.44","3","75.0","159.99","246.47","1","0","1","1","11.11","1","100.0","246.47","246.47","1","0","0","1","11.11","1","100.0","246.47","246.47","1","0","0","2025-08-31"
"professional karaoke equipment","602","216","5277","550","10.42","81","37.5","8","9.88","379.0","349.99","0","6","19","6","2.78","0","0.0","139.89",,"0","1","3","0","0.0","0",,,,"0","0","0","2025-08-31"
"karaoke machine bluetooth","152","881","23900","1894","7.92","321","36.44","14","4.36","54.99","159.99","23","143","65","84","9.53","2","2.38","53.53","159.98","7","49","12","15","1.7","0","0.0","47.99",,"1","11","1","2025-08-31"
"karaoke system screen","680","7","142","51","35.92","4","57.14","4","100.0","299.97","299.97","0","1","3","2","28.57","2","100.0","246.47","246.47","0","1","1","0","0.0","0",,,,"0","0","0","2025-08-31"
"microphone with autotune","605","1137","26978","514","1.91","429","37.73","2","0.47","39.99","159.98","41","200","79","73","6.42","1","1.37","39.99","159.98","9","30","15","8","0.7","0","0.0","29.66",,"1","5","1","2025-08-31"
"professional karaoke machine with lyrics display","382","77","1819","455","25.01","32","41.56","4","12.5","279.98","159.98","1","9","9","6","7.79","2","33.33","159.98","159.98","1","3","2","0","0.0","0",,,,"0","0","0","2025-08-31"
"jbl karaoke speaker","557","1895","39167","823","2.1","684","36.09","3","0.44","349.99","349.99","17","141","211","84","4.43","0","0.0","279.95",,"5","17","28","8","0.42","0","0.0","349.95",,"1","1","4","2025-08-31"
"sing along karaoke machine for adults","730","38","811","198","24.41","12","31.58","5","41.67","159.99","159.99","2","7","0","4","10.53","1","25.0","59.49","159.99","1","3","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"karaoke machine with good sound quality","305","12","353","44","12.46","5","41.67","3","60.0","246.47","349.99","1","4","0","3","25.0","2","66.67","246.47","246.47","1","2","0","2","16.67","1","50.0","64.97","246.47","1","1","0","2025-08-31"
"waterproof karaoke machine","712","209","4654","330","7.09","86","41.15","2","2.33","61.99","349.99","4","28","30","20","9.57","1","5.0","39.99","349.99","0","4","9","8","3.83","0","0.0","39.99",,"0","4","2","2025-08-31"
"karaoke machine ikareo break s2","816","12","241","81","33.61","8","66.67","6","75.0","349.99","349.99","0","1","4","1","8.33","1","100.0","349.99","349.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"karafun karaoke machine","24","565","13600","4331","31.85","187","33.1","102","54.55","159.99","246.47","24","86","39","41","7.26","27","65.85","246.47","249.99","5","23","9","6","1.06","3","50.0","24.99","246.47","2","3","0","2025-08-31"
"rybozen karaoke mixer","626","191","5045","213","4.22","104","54.45","2","1.92","69.99","159.98","4","40","36","21","10.99","2","9.52","69.99","159.98","0","11","6","10","5.24","0","0.0","69.99",,"0","5","2","2025-08-31"
"caraoque para adultos","663","213","4449","631","14.18","70","32.86","3","4.29","64.97","349.99","3","32","19","14","6.57","0","0.0","59.49",,"2","6","4","2","0.94","0","0.0","64.97",,"1","1","0","2025-08-31"
"ikarao karaoke machine x2","960","13","303","117","38.61","2","15.38","2","100.0","349.99","349.99","0","1","0","1","7.69","1","100.0","349.99","349.99","0","0","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"bose karaoke speaker system","853","128","2956","159","5.38","52","40.63","3","5.77","699.0","349.99","0","13","13","3","2.34","1","33.33","299.99","299.99","0","1","1","0","0.0","0",,,,"0","0","0","2025-08-31"
"karaoke machine tv connect","302","328","8347","900","10.78","140","42.68","6","4.29","74.99","249.99","9","67","47","22","6.71","1","4.55","74.99","246.47","2","11","9","7","2.13","0","0.0","59.99",,"1","3","3","2025-08-31"
"karaoke machine for adults with display screen","628","28","656","174","26.52","16","57.14","3","18.75","129.99","246.47","3","4","6","4","14.29","2","50.0","159.99","159.99","0","1","2","0","0.0","0",,,,"0","0","0","2025-08-31"
"karaoke system with autotune","631","78","1839","531","28.87","24","30.77","7","29.17","299.99","349.99","2","4","9","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"best karaoke machine for adults professional","576","144","3872","560","14.46","42","29.17","9","21.43","324.99","349.99","4","10","8","6","4.17","0","0.0","94.99",,"3","0","1","1","0.69","0","0.0","99.99",,"0","0","1","2025-08-31"
"chinese karaoke machine 音王","395","261","6829","654","9.58","102","39.08","12","11.76","650.0","349.99","0","6","12","7","2.68","0","0.0","658.0",,"0","0","1","1","0.38","0","0.0","618.99",,"0","0","0","2025-08-31"
"karaoke machine near me","678","129","2880","640","22.22","44","34.11","2","4.55","74.99","159.98","5","23","9","10","7.75","0","0.0","59.49",,"0","6","1","7","5.43","0","0.0","59.49",,"0","5","1","2025-08-31"
"karaoke machine 2 microphones","814","405","11667","524","4.49","119","29.38","1","0.84","54.39","359.99","15","59","31","36","8.89","0","0.0","53.53",,"9","16","8","5","1.23","0","0.0","53.53",,"2","3","0","2025-08-31"
"karaoke machine for tv youtube","774","56","1554","279","17.95","20","35.71","2","10.0","64.97","159.98","1","6","8","2","3.57","1","50.0","59.49","159.98","0","0","1","1","1.79","0","0.0","59.49",,"0","0","0","2025-08-31"
"karaoke machine for kids adults","398","114","2231","98","4.39","28","24.56","1","3.57","44.99","159.98","4","15","5","8","7.02","1","12.5","25.49","159.98","4","2","1","2","1.75","1","50.0","65.49","159.98","0","1","0","2025-08-31"
"karaoke machine for adults with words","406","41","1007","172","17.08","15","36.59","4","26.67","129.97","159.98","0","5","9","5","12.2","3","60.0","159.98","159.98","0","4","1","0","0.0","0",,,,"0","0","0","2025-08-31"
"good karaoke machine","958","81","1708","338","19.79","26","32.1","3","11.54","118.99","299.99","7","8","8","5","6.17","0","0.0","118.99",,"4","0","1","1","1.23","0","0.0","59.49",,"1","0","0","2025-08-31"
"kareokee","429","250","6367","872","13.7","105","42.0","5","4.76","53.53","249.99","19","47","14","40","16.0","0","0.0","40.49",,"7","19","7","3","1.2","0","0.0","49.99",,"2","0","1","2025-08-31"
"at home karaoke machine for tv","560","98","2185","373","17.07","50","51.02","8","16.0","74.99","246.47","11","23","11","10","10.2","1","10.0","64.97","249.99","0","4","5","1","1.02","0","0.0","64.97",,"0","1","0","2025-08-31"
"the best karaoke system","311","160","4213","750","17.8","55","34.38","9","16.36","129.99","349.99","5","13","11","7","4.38","1","14.29","89.99","159.98","1","2","1","5","3.13","0","0.0","59.49",,"1","1","0","2025-08-31"
"portable karaoke machine for adults","49","1108","29486","4212","14.28","397","35.83","56","14.11","59.99","246.47","47","177","97","80","7.22","7","8.75","53.99","249.99","10","40","15","23","2.08","1","4.35","49.99","349.99","4","10","5","2025-08-31"
"jbl bluetooth speaker karaoke","829","840","17170","399","2.32","349","41.55","4","1.15","329.95","349.99","13","92","77","42","5.0","0","0.0","249.26",,"2","17","10","4","0.48","0","0.0","249.95",,"0","1","2","2025-08-31"
"garaocke","982","4","80","28","35.0","4","100.0","4","100.0","246.47","246.47","0","2","2","1","25.0","1","100.0","349.99","349.99","0","0","1","0","0.0","0",,,,"0","0","0","2025-08-31"
"karaoke machine with score system","569","96","2057","501","24.36","47","48.96","11","23.4","349.99","349.99","2","11","24","5","5.21","0","0.0","129.97",,"0","2","2","0","0.0","0",,,,"0","0","0","2025-08-31"
"jbl bluetooth speaker","317","790932","16181191","613","0.0","283883","35.89","5","0.0","109.95","249.99","34164","103705","56836","42747","5.4","2","0.0","89.95","246.47","7067","17532","7480","9868","1.25","0","0.0","89.95",,"2507","4690","1297","2025-08-31"
"jyx s55 karaoke machine","910","131","3024","185","6.12","62","47.33","1","1.61","99.99","349.99","3","30","20","12","9.16","1","8.33","116.99","349.99","1","5","6","2","1.53","0","0.0","99.99",,"0","1","1","2025-08-31"
"professional karaoke","220","351","9151","1189","12.99","142","40.46","14","9.86","349.99","349.99","3","24","47","14","3.99","1","7.14","379.99","349.99","0","2","4","0","0.0","0",,,,"0","0","0","2025-08-31"
"ion karaoke machine","323","391","9294","1037","11.16","105","26.85","7","6.67","129.99","159.99","1","35","25","12","3.07","0","0.0","94.97",,"0","6","3","1","0.26","0","0.0","229.0",,"0","0","0","2025-08-31"
"geyguy karaoke machine","653","174","4501","610","13.55","79","45.4","4","5.06","199.49","159.99","3","14","21","17","9.77","0","0.0","185.0",,"1","5","2","3","1.72","0","0.0","238.49",,"0","0","1","2025-08-31"
"karaoke system for adults professional","904","148","6304","445","7.06","27","18.24","1","3.7","349.99","349.99","0","8","5","3","2.03","0","0.0","215.99",,"0","2","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"karaoke machine for adults with lyrics display 10.1 screen","498","1","60","8","13.33","1","100.0","1","100.0","299.99","299.99","0","0","1","1","100.0","1","100.0","299.99","299.99","0","0","1","1","100.0","1","100.0","299.99","299.99","0","0","1","2025-08-31"
"soundcore","744","102769","2074100","556","0.03","35507","34.55","2","0.01","59.99","349.99","4965","13426","4697","4613","4.49","0","0.0","47.98",,"903","1853","577","1331","1.3","0","0.0","39.99",,"378","614","133","2025-08-31"
"portable karaoke with lyrics display and 2 wireless mic","337","18","365","96","26.3","10","55.56","5","50.0","159.99","159.99","1","6","2","1","5.56","1","100.0","159.99","159.99","0","1","0","1","5.56","1","100.0","159.99","159.99","0","1","0","2025-08-31"
"best karaoke speaker","850","236","5105","381","7.46","78","33.05","4","5.13","259.98","299.99","1","22","20","3","1.27","0","0.0","56.99",,"0","2","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"karaoke display screen","657","84","1973","491","24.89","25","29.76","7","28.0","159.99","159.99","0","9","6","2","2.38","0","0.0","74.99",,"0","2","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"karaoke tv","256","452","11036","1389","12.59","135","29.87","6","4.44","99.99","299.97","7","53","47","18","3.98","0","0.0","109.0",,"1","9","4","3","0.66","0","0.0","119.99",,"0","2","0","2025-08-31"
"karaoke machine with bluetooth","210","382","9275","876","9.44","145","37.96","5","3.45","74.99","349.99","7","59","47","35","9.16","1","2.86","53.53","349.99","1","14","11","3","0.79","1","33.33","53.53","349.99","1","1","1","2025-08-31"
"karaoke on tv","800","59","1290","173","13.41","17","28.81","4","23.53","57.99","246.47","2","13","0","6","10.17","1","16.67","29.99","246.47","2","4","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"vizio karaoke","706","127","2490","447","17.95","76","59.84","6","7.89","198.0","279.98","0","18","32","11","8.66","0","0.0","198.0",,"0","1","3","4","3.15","0","0.0","198.0",,"0","0","2","2025-08-31"
"autotune microphone","141","7270","173920","2903","1.67","2505","34.46","9","0.36","35.99","279.98","238","1147","471","269","3.7","0","0.0","34.99",,"35","115","44","29","0.4","0","0.0","19.99",,"5","15","3","2025-08-31"
"ikarao shell s2-c90d","518","1","9","5","55.56","1","100.0","1","100.0","246.47","246.47","0","1","0","1","100.0","1","100.0","246.47","246.47","0","1","0","1","100.0","1","100.0","246.47","246.47","0","1","0","2025-08-31"
"karaoke sound system","615","366","8869","607","6.84","115","31.42","6","5.22","149.97","349.99","10","21","26","5","1.37","0","0.0","149.97",,"0","2","0","1","0.27","0","0.0","89.0",,"0","1","0","2025-08-31"
"karoake","218","378","10693","1425","13.33","134","35.45","15","11.19","59.49","279.98","15","74","29","30","7.94","0","0.0","53.53",,"6","14","5","10","2.65","0","0.0","40.49",,"4","5","1","2025-08-31"
"karoake machine","182","450","13131","1672","12.73","175","38.89","13","7.43","59.49","246.47","24","84","39","56","12.44","1","1.79","53.53","159.99","8","32","12","20","4.44","0","0.0","53.53",,"3","10","6","2025-08-31"
"mejor karaoke","932","29","579","101","17.44","15","51.72","3","20.0","89.99","349.99","0","8","6","3","10.34","1","33.33","349.99","349.99","0","1","2","0","0.0","0",,,,"0","0","0","2025-08-31"
"blue tooth karaoke system","978","123","2966","288","9.71","46","37.4","4","8.7","74.99","159.99","3","19","6","8","6.5","0","0.0","53.53",,"1","2","3","3","2.44","0","0.0","80.72",,"1","0","1","2025-08-31"
"break x2 ikarao","484","1","32","12","37.5","1","100.0","1","100.0","349.99","349.99","0","0","1","1","100.0","1","100.0","349.99","349.99","0","0","1","1","100.0","1","100.0","349.99","349.99","0","0","1","2025-08-31"
"dalton karaoke machine","616","145","3265","716","21.93","83","57.24","3","3.61","399.99","349.99","0","2","2","8","5.52","0","0.0","399.99",,"0","0","0","2","1.38","0","0.0","399.99",,"0","0","0","2025-08-31"
"karaoke machine karafun","761","43","1131","321","28.38","13","30.23","8","61.54","169.99","246.47","0","5","8","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"karaoke usa machine","530","163","4484","670","14.94","88","53.99","2","2.27","99.99","159.99","2","14","11","17","10.43","1","5.88","74.99","159.99","1","5","2","1","0.61","0","0.0","128.55",,"0","0","0","2025-08-31"
"soundcore nebula","877","3788","73870","467","0.63","422","11.14","1","0.24","299.99","359.99","17","102","54","15","0.4","0","0.0","249.99",,"0","6","3","1","0.03","0","0.0","29.98",,"0","1","0","2025-08-31"
"aison karaoke","906","21","486","73","15.02","12","57.14","11","91.67","246.47","246.47","2","5","3","0","0.0","0",,,,"0","0","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"bluetooth speaker with screen","204","744","15188","739","4.87","240","32.26","11","4.58","85.55","246.47","15","91","45","34","4.57","1","2.94","24.98","159.98","2","12","8","4","0.54","1","25.0","23.99","159.98","0","2","2","2025-08-31"
"compact karaoke machine￼","434","3","63","21","33.33","2","66.67","2","100.0","159.99","159.99","0","2","0","1","33.33","1","100.0","159.99","159.99","0","1","0","1","33.33","1","100.0","159.99","159.99","0","1","0","2025-08-31"
"karaoke machine rental","296","261","6359","1212","19.06","73","27.97","5","6.85","64.97","159.99","17","43","9","14","5.36","0","0.0","74.99",,"3","6","3","1","0.38","0","0.0","74.99",,"0","0","1","2025-08-31"
"amazon karaoke machines","183","313","10253","1742","16.99","90","28.75","11","12.22","94.97","349.99","4","36","29","6","1.92","1","16.67","94.97","349.99","0","2","1","1","0.32","0","0.0","94.97",,"0","1","0","2025-08-31"
"the best karaoke machine","177","164","3599","780","21.67","57","34.76","20","35.09","149.97","249.99","5","20","16","4","2.44","1","25.0","148.19","349.99","0","0","4","2","1.22","1","50.0","148.19","349.99","0","0","2","2025-08-31"
"professional karaoke machine for adults","60","1071","30947","4320","13.96","346","32.31","48","13.87","229.99","349.99","15","83","95","48","4.48","5","10.42","129.99","299.99","3","17","8","5","0.47","0","0.0","118.99",,"0","4","0","2025-08-31"
"karaoke machine for adults, portable bluetooth speaker with 2 wireless microphones, home","447","3","180","4","2.22","2","66.67","2","100.0","249.99","249.99","0","1","1","1","33.33","1","100.0","249.99","249.99","0","1","0","1","33.33","1","100.0","249.99","249.99","0","1","0","2025-08-31"
"altavoz karaoke profesional","753","23","656","110","16.77","15","65.22","7","46.67","119.99","159.99","0","1","0","1","4.35","1","100.0","159.98","159.98","0","0","0","0","0.0","0",,,,"0","0","0","2025-08-31"
"karaoke machine for smart tv","584","73","1572","290","18.45","27","36.99","2","7.41","64.97","159.99","8","7","7","9","12.33","2","22.22","149.97","159.99","0","4","3","2","2.74","0","0.0","149.97",,"0","0","2","2025-08-31"
"dj equipment","536","23174","577749","631","0.11","6508","28.08","3","0.05","179.99","349.99","269","1712","1447","1193","5.15","1","0.08","129.0","359.99","73","364","263","44","0.19","0","0.0","79.99",,"8","12","11","2025-08-31"
"karaoke machine for bar","953","40","904","122","13.5","9","22.5","2","22.22","349.99","349.99","0","3","1","2","5.0","1","50.0","123.49","349.99","0","1","1","0","0.0","0",,,,"0","0","0","2025-08-31"
